Date,SKU_ID,Warehouse_ID,Supplier_ID,Region,Units_Sold,Inventory_Level,Supplier_Lead_Time_Days,Reorder_Point,Order_Quantity,Unit_Cost,Unit_Price,Promotion_Flag,Stockout_Flag,Demand_Forecast
21-09-2024,SKU_1,WH_1,SUP_8,North,10,425,14,379,0,13.95,20.48,0,0,11.48
22-09-2024,SKU_1,WH_1,SUP_8,South,8,417,14,379,0,13.95,20.48,0,0,7.69
23-09-2024,SKU_1,WH_1,SUP_8,East,7,410,14,379,0,13.95,20.48,0,0,6.5
24-09-2024,SKU_1,WH_1,SUP_8,North,22,388,14,379,0,13.95,20.48,0,0,23.41
25-09-2024,SKU_1,WH_1,SUP_8,South,17,371,14,379,0,13.95,20.48,0,0,15.29
26-09-2024,SKU_1,WH_1,SUP_8,West,11,828,14,379,468,13.95,20.48,1,0,13.84
27-09-2024,SKU_1,WH_1,SUP_8,West,9,819,14,379,0,13.95,20.48,0,0,12.38
28-09-2024,SKU_1,WH_1,SUP_8,North,12,807,14,379,0,13.95,20.48,0,0,15.25
29-09-2024,SKU_1,WH_1,SUP_8,South,5,802,14,379,0,13.95,20.48,0,0,2.44
30-09-2024,SKU_1,WH_1,SUP_8,South,9,793,14,379,0,13.95,20.48,0,0,14.38
01-10-2024,SKU_1,WH_1,SUP_8,East,13,780,14,379,0,13.95,20.48,1,0,16.09
02-10-2024,SKU_1,WH_1,SUP_8,East,16,764,14,379,0,13.95,20.48,0,0,12.6
03-10-2024,SKU_1,WH_1,SUP_8,West,10,754,14,379,0,13.95,20.48,0,0,15.19
04-10-2024,SKU_1,WH_1,SUP_8,North,14,740,14,379,0,13.95,20.48,0,0,15.52
05-10-2024,SKU_1,WH_1,SUP_8,West,14,726,14,379,0,13.95,20.48,1,0,12.11
06-10-2024,SKU_1,WH_1,SUP_8,South,8,718,14,379,0,13.95,20.48,0,0,5.5
07-10-2024,SKU_1,WH_1,SUP_8,South,7,711,14,379,0,13.95,20.48,1,0,9.59
08-10-2024,SKU_1,WH_1,SUP_8,North,11,700,14,379,0,13.95,20.48,0,0,11.14
09-10-2024,SKU_1,WH_1,SUP_8,East,9,691,14,379,0,13.95,20.48,0,0,9.57
10-10-2024,SKU_1,WH_1,SUP_8,East,12,679,14,379,0,13.95,20.48,0,0,12.14
11-10-2024,SKU_1,WH_1,SUP_8,South,12,667,14,379,0,13.95,20.48,0,0,9.89
12-10-2024,SKU_1,WH_1,SUP_8,East,9,658,14,379,0,13.95,20.48,1,0,9.58
13-10-2024,SKU_1,WH_1,SUP_8,South,14,644,14,379,0,13.95,20.48,0,0,16.93
14-10-2024,SKU_1,WH_1,SUP_8,South,7,637,14,379,0,13.95,20.48,0,0,7.38
15-10-2024,SKU_1,WH_1,SUP_8,East,9,628,14,379,0,13.95,20.48,1,0,14.73
16-10-2024,SKU_1,WH_1,SUP_8,South,18,610,14,379,0,13.95,20.48,0,0,17.8
17-10-2024,SKU_1,WH_1,SUP_8,West,9,601,14,379,0,13.95,20.48,0,0,5.33
18-10-2024,SKU_1,WH_1,SUP_8,East,4,597,14,379,0,13.95,20.48,0,0,3.47
19-10-2024,SKU_1,WH_1,SUP_8,East,14,583,14,379,0,13.95,20.48,0,0,12.52
20-10-2024,SKU_1,WH_1,SUP_8,North,4,579,14,379,0,13.95,20.48,0,0,6.62
21-10-2024,SKU_1,WH_1,SUP_8,South,1,578,14,379,0,13.95,20.48,1,0,0
22-10-2024,SKU_1,WH_1,SUP_8,West,7,571,14,379,0,13.95,20.48,0,0,4.99
23-10-2024,SKU_1,WH_1,SUP_8,West,13,558,14,379,0,13.95,20.48,0,0,18.16
24-10-2024,SKU_1,WH_1,SUP_8,East,12,546,14,379,0,13.95,20.48,0,0,13.37
25-10-2024,SKU_1,WH_1,SUP_8,North,9,537,14,379,0,13.95,20.48,0,0,9.07
26-10-2024,SKU_1,WH_1,SUP_8,North,17,520,14,379,0,13.95,20.48,0,0,18.47
27-10-2024,SKU_1,WH_1,SUP_8,West,19,501,14,379,0,13.95,20.48,0,0,23.5
28-10-2024,SKU_1,WH_1,SUP_8,East,10,491,14,379,0,13.95,20.48,0,0,5.71
29-10-2024,SKU_1,WH_1,SUP_8,West,15,476,14,379,0,13.95,20.48,0,0,9.85
30-10-2024,SKU_1,WH_1,SUP_8,South,9,467,14,379,0,13.95,20.48,0,0,8.92
31-10-2024,SKU_1,WH_1,SUP_8,South,13,454,14,379,0,13.95,20.48,0,0,12.78
01-11-2024,SKU_1,WH_1,SUP_8,South,15,439,14,379,0,13.95,20.48,0,0,16.28
02-11-2024,SKU_1,WH_1,SUP_8,North,20,419,14,379,0,13.95,20.48,1,0,22.54
03-11-2024,SKU_1,WH_1,SUP_8,West,23,396,14,379,0,13.95,20.48,0,0,22.93
04-11-2024,SKU_1,WH_1,SUP_8,North,12,384,14,379,0,13.95,20.48,0,0,9.66
05-11-2024,SKU_1,WH_1,SUP_8,East,6,378,14,379,0,13.95,20.48,0,0,5.16
06-11-2024,SKU_1,WH_1,SUP_8,East,16,667,14,379,305,13.95,20.48,0,0,17.66
07-11-2024,SKU_1,WH_1,SUP_8,North,13,654,14,379,0,13.95,20.48,0,0,15.64
08-11-2024,SKU_1,WH_1,SUP_8,West,21,633,14,379,0,13.95,20.48,0,0,22.07
09-11-2024,SKU_1,WH_1,SUP_8,East,23,610,14,379,0,13.95,20.48,1,0,24.68
10-11-2024,SKU_1,WH_1,SUP_8,South,19,591,14,379,0,13.95,20.48,0,0,19.59
11-11-2024,SKU_1,WH_1,SUP_8,West,20,571,14,379,0,13.95,20.48,0,0,18.62
12-11-2024,SKU_1,WH_1,SUP_8,East,7,564,14,379,0,13.95,20.48,0,0,5.41
13-11-2024,SKU_1,WH_1,SUP_8,East,15,549,14,379,0,13.95,20.48,0,0,9.01
14-11-2024,SKU_1,WH_1,SUP_8,North,15,534,14,379,0,13.95,20.48,0,0,11.93
15-11-2024,SKU_1,WH_1,SUP_8,North,15,519,14,379,0,13.95,20.48,0,0,13.74
16-11-2024,SKU_1,WH_1,SUP_8,West,17,502,14,379,0,13.95,20.48,0,0,19.62
17-11-2024,SKU_1,WH_1,SUP_8,West,17,485,14,379,0,13.95,20.48,0,0,19.3
18-11-2024,SKU_1,WH_1,SUP_8,West,14,471,14,379,0,13.95,20.48,0,0,17.14
19-11-2024,SKU_1,WH_1,SUP_8,East,21,450,14,379,0,13.95,20.48,0,0,16.37
20-11-2024,SKU_1,WH_1,SUP_8,East,6,444,14,379,0,13.95,20.48,1,0,4.28
21-11-2024,SKU_1,WH_1,SUP_8,South,7,437,14,379,0,13.95,20.48,0,0,2.35
22-11-2024,SKU_1,WH_1,SUP_8,West,10,427,14,379,0,13.95,20.48,0,0,11.19
23-11-2024,SKU_1,WH_1,SUP_8,South,22,405,14,379,0,13.95,20.48,0,0,25.83
24-11-2024,SKU_1,WH_1,SUP_8,North,19,386,14,379,0,13.95,20.48,1,0,18.13
25-11-2024,SKU_1,WH_1,SUP_8,South,13,373,14,379,0,13.95,20.48,0,0,10.46
26-11-2024,SKU_1,WH_1,SUP_8,East,20,697,14,379,344,13.95,20.48,0,0,14.78
27-11-2024,SKU_1,WH_1,SUP_8,North,19,678,14,379,0,13.95,20.48,0,0,18.11
28-11-2024,SKU_1,WH_1,SUP_8,North,12,666,14,379,0,13.95,20.48,0,0,13.04
29-11-2024,SKU_1,WH_1,SUP_8,South,17,649,14,379,0,13.95,20.48,0,0,16.1
30-11-2024,SKU_1,WH_1,SUP_8,South,4,645,14,379,0,13.95,20.48,0,0,4.76
01-12-2024,SKU_1,WH_1,SUP_8,West,26,619,14,379,0,13.95,20.48,0,0,22.22
02-12-2024,SKU_1,WH_1,SUP_8,North,13,606,14,379,0,13.95,20.48,0,0,11.95
03-12-2024,SKU_1,WH_1,SUP_8,North,18,588,14,379,0,13.95,20.48,0,0,11.54
04-12-2024,SKU_1,WH_1,SUP_8,East,17,571,14,379,0,13.95,20.48,0,0,20.9
05-12-2024,SKU_1,WH_1,SUP_8,South,13,558,14,379,0,13.95,20.48,0,0,13.13
06-12-2024,SKU_1,WH_1,SUP_8,North,19,539,14,379,0,13.95,20.48,0,0,19.16
07-12-2024,SKU_1,WH_1,SUP_8,East,13,526,14,379,0,13.95,20.48,0,0,11.39
08-12-2024,SKU_1,WH_1,SUP_8,South,13,513,14,379,0,13.95,20.48,0,0,13.03
09-12-2024,SKU_1,WH_1,SUP_8,South,26,487,14,379,0,13.95,20.48,0,0,25.36
10-12-2024,SKU_1,WH_1,SUP_8,East,27,460,14,379,0,13.95,20.48,1,0,28.04
11-12-2024,SKU_1,WH_1,SUP_8,South,6,454,14,379,0,13.95,20.48,0,0,6.88
12-12-2024,SKU_1,WH_1,SUP_8,East,12,442,14,379,0,13.95,20.48,0,0,13.93
13-12-2024,SKU_1,WH_1,SUP_8,North,20,422,14,379,0,13.95,20.48,0,0,17.57
14-12-2024,SKU_1,WH_1,SUP_8,South,16,406,14,379,0,13.95,20.48,0,0,16.65
15-12-2024,SKU_1,WH_1,SUP_8,South,17,389,14,379,0,13.95,20.48,0,0,17.59
16-12-2024,SKU_1,WH_1,SUP_8,West,22,367,14,379,0,13.95,20.48,0,0,22.92
17-12-2024,SKU_1,WH_1,SUP_8,North,18,837,14,379,488,13.95,20.48,0,0,17.22
18-12-2024,SKU_1,WH_1,SUP_8,North,12,825,14,379,0,13.95,20.48,0,0,16.89
19-12-2024,SKU_1,WH_1,SUP_8,West,13,812,14,379,0,13.95,20.48,0,0,11.68
20-12-2024,SKU_1,WH_1,SUP_8,West,17,795,14,379,0,13.95,20.48,0,0,17.99
21-12-2024,SKU_1,WH_1,SUP_8,East,17,778,14,379,0,13.95,20.48,0,0,15.48
22-12-2024,SKU_1,WH_1,SUP_8,South,10,768,14,379,0,13.95,20.48,0,0,7.2
23-12-2024,SKU_1,WH_1,SUP_8,North,22,746,14,379,0,13.95,20.48,0,0,20.83
24-12-2024,SKU_1,WH_1,SUP_8,East,18,728,14,379,0,13.95,20.48,0,0,18.05
25-12-2024,SKU_1,WH_1,SUP_8,East,24,704,14,379,0,13.95,20.48,0,0,30.09
26-12-2024,SKU_1,WH_1,SUP_8,North,11,693,14,379,0,13.95,20.48,0,0,10.09
27-12-2024,SKU_1,WH_1,SUP_8,West,19,674,14,379,0,13.95,20.48,0,0,18.3
28-12-2024,SKU_1,WH_1,SUP_8,East,16,658,14,379,0,13.95,20.48,0,0,22.76
29-12-2024,SKU_1,WH_1,SUP_8,West,11,647,14,379,0,13.95,20.48,0,0,11.51
30-12-2024,SKU_1,WH_1,SUP_8,South,23,624,14,379,0,13.95,20.48,0,0,24.73
01-01-2024,SKU_1,WH_2,SUP_5,East,20,843,8,322,0,11.46,19.92,0,0,21.14
02-01-2024,SKU_1,WH_2,SUP_5,South,19,824,8,322,0,11.46,19.92,0,0,20.66
03-01-2024,SKU_1,WH_2,SUP_5,South,22,802,8,322,0,11.46,19.92,0,0,29.04
04-01-2024,SKU_1,WH_2,SUP_5,West,21,781,8,322,0,11.46,19.92,0,0,25.18
05-01-2024,SKU_1,WH_2,SUP_5,North,17,764,8,322,0,11.46,19.92,0,0,21.68
06-01-2024,SKU_1,WH_2,SUP_5,East,20,744,8,322,0,11.46,19.92,0,0,19.52
07-01-2024,SKU_1,WH_2,SUP_5,East,18,726,8,322,0,11.46,19.92,0,0,19.54
08-01-2024,SKU_1,WH_2,SUP_5,West,13,713,8,322,0,11.46,19.92,0,0,14.32
09-01-2024,SKU_1,WH_2,SUP_5,East,23,690,8,322,0,11.46,19.92,0,0,16.17
10-01-2024,SKU_1,WH_2,SUP_5,South,35,655,8,322,0,11.46,19.92,1,0,36.15
11-01-2024,SKU_1,WH_2,SUP_5,West,24,631,8,322,0,11.46,19.92,0,0,27.48
12-01-2024,SKU_1,WH_2,SUP_5,North,15,616,8,322,0,11.46,19.92,0,0,12.92
13-01-2024,SKU_1,WH_2,SUP_5,East,25,591,8,322,0,11.46,19.92,0,0,26.37
14-01-2024,SKU_1,WH_2,SUP_5,North,23,568,8,322,0,11.46,19.92,0,0,20.65
15-01-2024,SKU_1,WH_2,SUP_5,West,20,548,8,322,0,11.46,19.92,0,0,18.24
16-01-2024,SKU_1,WH_2,SUP_5,West,21,527,8,322,0,11.46,19.92,0,0,20.61
17-01-2024,SKU_1,WH_2,SUP_5,East,19,508,8,322,0,11.46,19.92,0,0,17.07
18-01-2024,SKU_1,WH_2,SUP_5,South,30,478,8,322,0,11.46,19.92,0,0,24.94
19-01-2024,SKU_1,WH_2,SUP_5,South,26,452,8,322,0,11.46,19.92,0,0,21.35
20-01-2024,SKU_1,WH_2,SUP_5,North,31,421,8,322,0,11.46,19.92,0,0,29.34
21-01-2024,SKU_1,WH_2,SUP_5,West,28,393,8,322,0,11.46,19.92,0,0,26.44
22-01-2024,SKU_1,WH_2,SUP_5,South,15,378,8,322,0,11.46,19.92,0,0,16.69
23-01-2024,SKU_1,WH_2,SUP_5,North,29,349,8,322,0,11.46,19.92,0,0,34.15
24-01-2024,SKU_1,WH_2,SUP_5,West,20,329,8,322,0,11.46,19.92,0,0,16.33
25-01-2024,SKU_1,WH_2,SUP_5,West,26,303,8,322,0,11.46,19.92,0,0,28.9
26-01-2024,SKU_1,WH_2,SUP_5,East,29,523,8,322,249,11.46,19.92,0,0,29.33
27-01-2024,SKU_1,WH_2,SUP_5,South,18,505,8,322,0,11.46,19.92,0,0,14.3
28-01-2024,SKU_1,WH_2,SUP_5,East,17,488,8,322,0,11.46,19.92,0,0,13.01
29-01-2024,SKU_1,WH_2,SUP_5,West,21,467,8,322,0,11.46,19.92,0,0,20.83
30-01-2024,SKU_1,WH_2,SUP_5,East,25,442,8,322,0,11.46,19.92,0,0,26.13
31-01-2024,SKU_1,WH_2,SUP_5,North,20,422,8,322,0,11.46,19.92,0,0,20.24
01-02-2024,SKU_1,WH_2,SUP_5,South,25,397,8,322,0,11.46,19.92,0,0,26.15
02-02-2024,SKU_1,WH_2,SUP_5,North,19,378,8,322,0,11.46,19.92,0,0,18.05
03-02-2024,SKU_1,WH_2,SUP_5,South,21,357,8,322,0,11.46,19.92,0,0,23.37
04-02-2024,SKU_1,WH_2,SUP_5,East,21,336,8,322,0,11.46,19.92,0,0,21.68
05-02-2024,SKU_1,WH_2,SUP_5,West,26,310,8,322,0,11.46,19.92,0,0,33.4
06-02-2024,SKU_1,WH_2,SUP_5,East,22,745,8,322,457,11.46,19.92,0,0,18.01
07-02-2024,SKU_1,WH_2,SUP_5,South,32,713,8,322,0,11.46,19.92,0,0,32.12
08-02-2024,SKU_1,WH_2,SUP_5,East,28,685,8,322,0,11.46,19.92,0,0,35.48
09-02-2024,SKU_1,WH_2,SUP_5,West,34,651,8,322,0,11.46,19.92,0,0,39.68
10-02-2024,SKU_1,WH_2,SUP_5,West,24,627,8,322,0,11.46,19.92,0,0,27.5
11-02-2024,SKU_1,WH_2,SUP_5,East,23,604,8,322,0,11.46,19.92,0,0,24.3
12-02-2024,SKU_1,WH_2,SUP_5,South,25,579,8,322,0,11.46,19.92,0,0,22.73
13-02-2024,SKU_1,WH_2,SUP_5,South,30,549,8,322,0,11.46,19.92,0,0,30.36
14-02-2024,SKU_1,WH_2,SUP_5,South,39,510,8,322,0,11.46,19.92,0,0,38.1
15-02-2024,SKU_1,WH_2,SUP_5,South,28,482,8,322,0,11.46,19.92,0,0,27.65
16-02-2024,SKU_1,WH_2,SUP_5,South,24,458,8,322,0,11.46,19.92,0,0,23.44
17-02-2024,SKU_1,WH_2,SUP_5,West,26,432,8,322,0,11.46,19.92,0,0,25.79
18-02-2024,SKU_1,WH_2,SUP_5,South,23,409,8,322,0,11.46,19.92,1,0,21.06
19-02-2024,SKU_1,WH_2,SUP_5,West,31,378,8,322,0,11.46,19.92,0,0,29.62
20-02-2024,SKU_1,WH_2,SUP_5,East,35,343,8,322,0,11.46,19.92,0,0,38.66
21-02-2024,SKU_1,WH_2,SUP_5,North,21,322,8,322,0,11.46,19.92,0,0,21.83
22-02-2024,SKU_1,WH_2,SUP_5,South,25,652,8,322,355,11.46,19.92,0,0,23.77
23-02-2024,SKU_1,WH_2,SUP_5,North,30,622,8,322,0,11.46,19.92,0,0,27.23
24-02-2024,SKU_1,WH_2,SUP_5,West,20,602,8,322,0,11.46,19.92,0,0,22.74
25-02-2024,SKU_1,WH_2,SUP_5,North,30,572,8,322,0,11.46,19.92,0,0,32.19
26-02-2024,SKU_1,WH_2,SUP_5,East,21,551,8,322,0,11.46,19.92,0,0,20.33
27-02-2024,SKU_1,WH_2,SUP_5,North,21,530,8,322,0,11.46,19.92,0,0,20.78
28-02-2024,SKU_1,WH_2,SUP_5,East,28,502,8,322,0,11.46,19.92,0,0,27.48
29-02-2024,SKU_1,WH_2,SUP_5,East,30,472,8,322,0,11.46,19.92,0,0,34.1
01-03-2024,SKU_1,WH_2,SUP_5,North,21,451,8,322,0,11.46,19.92,0,0,21.55
02-03-2024,SKU_1,WH_2,SUP_5,North,22,429,8,322,0,11.46,19.92,0,0,23.54
03-03-2024,SKU_1,WH_2,SUP_5,West,29,400,8,322,0,11.46,19.92,1,0,28.91
04-03-2024,SKU_1,WH_2,SUP_5,North,20,380,8,322,0,11.46,19.92,0,0,19.99
05-03-2024,SKU_1,WH_2,SUP_5,West,26,354,8,322,0,11.46,19.92,0,0,23.35
06-03-2024,SKU_1,WH_2,SUP_5,North,31,323,8,322,0,11.46,19.92,0,0,34.62
07-03-2024,SKU_1,WH_2,SUP_5,North,30,293,8,322,0,11.46,19.92,0,0,30.62
08-03-2024,SKU_1,WH_2,SUP_5,West,31,591,8,322,329,11.46,19.92,0,0,31.5
09-03-2024,SKU_1,WH_2,SUP_5,West,30,561,8,322,0,11.46,19.92,0,0,29.5
10-03-2024,SKU_1,WH_2,SUP_5,South,52,509,8,322,0,11.46,19.92,1,0,50.18
11-03-2024,SKU_1,WH_2,SUP_5,North,21,488,8,322,0,11.46,19.92,0,0,20.17
12-03-2024,SKU_1,WH_2,SUP_5,West,23,465,8,322,0,11.46,19.92,0,0,23.19
13-03-2024,SKU_1,WH_2,SUP_5,West,33,432,8,322,0,11.46,19.92,1,0,32.77
14-03-2024,SKU_1,WH_2,SUP_5,West,27,405,8,322,0,11.46,19.92,0,0,27.55
15-03-2024,SKU_1,WH_2,SUP_5,West,29,376,8,322,0,11.46,19.92,0,0,27.37
16-03-2024,SKU_1,WH_2,SUP_5,East,24,352,8,322,0,11.46,19.92,0,0,20.02
17-03-2024,SKU_1,WH_2,SUP_5,South,33,319,8,322,0,11.46,19.92,1,0,36.58
18-03-2024,SKU_1,WH_2,SUP_5,South,35,621,8,322,337,11.46,19.92,0,0,37.16
19-03-2024,SKU_1,WH_2,SUP_5,West,34,587,8,322,0,11.46,19.92,0,0,34.1
20-03-2024,SKU_1,WH_2,SUP_5,South,22,565,8,322,0,11.46,19.92,0,0,26.5
21-03-2024,SKU_1,WH_2,SUP_5,North,25,540,8,322,0,11.46,19.92,0,0,22.36
22-03-2024,SKU_1,WH_2,SUP_5,South,26,514,8,322,0,11.46,19.92,0,0,26.12
23-03-2024,SKU_1,WH_2,SUP_5,South,29,485,8,322,0,11.46,19.92,0,0,25.8
24-03-2024,SKU_1,WH_2,SUP_5,West,37,448,8,322,0,11.46,19.92,0,0,38.52
25-03-2024,SKU_1,WH_2,SUP_5,North,31,417,8,322,0,11.46,19.92,0,0,28.28
26-03-2024,SKU_1,WH_2,SUP_5,North,21,396,8,322,0,11.46,19.92,0,0,15.16
27-03-2024,SKU_1,WH_2,SUP_5,West,31,365,8,322,0,11.46,19.92,0,0,30.5
28-03-2024,SKU_1,WH_2,SUP_5,East,31,334,8,322,0,11.46,19.92,0,0,33.45
29-03-2024,SKU_1,WH_2,SUP_5,West,33,301,8,322,0,11.46,19.92,0,0,31.92
30-03-2024,SKU_1,WH_2,SUP_5,South,44,605,8,322,348,11.46,19.92,1,0,41.56
31-03-2024,SKU_1,WH_2,SUP_5,West,34,571,8,322,0,11.46,19.92,0,0,36.2
01-04-2024,SKU_1,WH_2,SUP_5,North,35,536,8,322,0,11.46,19.92,0,0,32.6
02-04-2024,SKU_1,WH_2,SUP_5,East,40,496,8,322,0,11.46,19.92,1,0,38.05
03-04-2024,SKU_1,WH_2,SUP_5,West,31,465,8,322,0,11.46,19.92,1,0,30.88
04-04-2024,SKU_1,WH_2,SUP_5,West,41,424,8,322,0,11.46,19.92,0,0,44.23
05-04-2024,SKU_1,WH_2,SUP_5,North,30,394,8,322,0,11.46,19.92,0,0,27.43
06-04-2024,SKU_1,WH_2,SUP_5,West,29,365,8,322,0,11.46,19.92,0,0,25.33
07-04-2024,SKU_1,WH_2,SUP_5,West,32,333,8,322,0,11.46,19.92,0,0,33.02
08-04-2024,SKU_1,WH_2,SUP_5,East,36,297,8,322,0,11.46,19.92,0,0,34.73
09-04-2024,SKU_1,WH_2,SUP_5,East,33,682,8,322,418,11.46,19.92,0,0,34.75
10-04-2024,SKU_1,WH_2,SUP_5,West,33,649,8,322,0,11.46,19.92,0,0,26.36
11-04-2024,SKU_1,WH_2,SUP_5,South,25,624,8,322,0,11.46,19.92,0,0,26.94
12-04-2024,SKU_1,WH_2,SUP_5,East,35,589,8,322,0,11.46,19.92,0,0,37.35
13-04-2024,SKU_1,WH_2,SUP_5,West,25,564,8,322,0,11.46,19.92,0,0,18.72
14-04-2024,SKU_1,WH_2,SUP_5,South,27,537,8,322,0,11.46,19.92,0,0,25.93
15-04-2024,SKU_1,WH_2,SUP_5,North,22,515,8,322,0,11.46,19.92,0,0,25.79
16-04-2024,SKU_1,WH_2,SUP_5,North,34,481,8,322,0,11.46,19.92,0,0,33.23
17-04-2024,SKU_1,WH_2,SUP_5,East,30,451,8,322,0,11.46,19.92,0,0,27.94
18-04-2024,SKU_1,WH_2,SUP_5,South,29,422,8,322,0,11.46,19.92,0,0,27
19-04-2024,SKU_1,WH_2,SUP_5,North,33,389,8,322,0,11.46,19.92,0,0,31.35
20-04-2024,SKU_1,WH_2,SUP_5,West,31,358,8,322,0,11.46,19.92,0,0,28.55
21-04-2024,SKU_1,WH_2,SUP_5,West,34,324,8,322,0,11.46,19.92,0,0,36.05
22-04-2024,SKU_1,WH_2,SUP_5,North,24,300,8,322,0,11.46,19.92,0,0,23.09
23-04-2024,SKU_1,WH_2,SUP_5,West,28,722,8,322,450,11.46,19.92,0,0,27.63
24-04-2024,SKU_1,WH_2,SUP_5,West,24,698,8,322,0,11.46,19.92,0,0,29.56
25-04-2024,SKU_1,WH_2,SUP_5,East,31,667,8,322,0,11.46,19.92,0,0,28.17
26-04-2024,SKU_1,WH_2,SUP_5,West,35,632,8,322,0,11.46,19.92,0,0,29.19
27-04-2024,SKU_1,WH_2,SUP_5,East,30,602,8,322,0,11.46,19.92,0,0,30.15
28-04-2024,SKU_1,WH_2,SUP_5,North,29,573,8,322,0,11.46,19.92,0,0,23.69
29-04-2024,SKU_1,WH_2,SUP_5,West,25,548,8,322,0,11.46,19.92,0,0,21.1
30-04-2024,SKU_1,WH_2,SUP_5,North,27,521,8,322,0,11.46,19.92,0,0,31.17
01-05-2024,SKU_1,WH_2,SUP_5,East,26,495,8,322,0,11.46,19.92,0,0,26.43
02-05-2024,SKU_1,WH_2,SUP_5,South,36,459,8,322,0,11.46,19.92,0,0,34.63
03-05-2024,SKU_1,WH_2,SUP_5,North,26,433,8,322,0,11.46,19.92,0,0,24.96
04-05-2024,SKU_1,WH_2,SUP_5,South,30,403,8,322,0,11.46,19.92,0,0,30.36
05-05-2024,SKU_1,WH_2,SUP_5,South,23,380,8,322,0,11.46,19.92,0,0,20.14
06-05-2024,SKU_1,WH_2,SUP_5,South,32,348,8,322,0,11.46,19.92,0,0,29.59
07-05-2024,SKU_1,WH_2,SUP_5,West,24,324,8,322,0,11.46,19.92,0,0,22.55
08-05-2024,SKU_1,WH_2,SUP_5,North,28,296,8,322,0,11.46,19.92,0,0,24.61
09-05-2024,SKU_1,WH_2,SUP_5,West,27,628,8,322,359,11.46,19.92,0,0,26.29
10-05-2024,SKU_1,WH_2,SUP_5,West,33,595,8,322,0,11.46,19.92,0,0,31.87
11-05-2024,SKU_1,WH_2,SUP_5,South,31,564,8,322,0,11.46,19.92,0,0,27.24
12-05-2024,SKU_1,WH_2,SUP_5,North,21,543,8,322,0,11.46,19.92,0,0,17.78
13-05-2024,SKU_1,WH_2,SUP_5,South,23,520,8,322,0,11.46,19.92,0,0,22.05
14-05-2024,SKU_1,WH_2,SUP_5,South,23,497,8,322,0,11.46,19.92,0,0,22.51
15-05-2024,SKU_1,WH_2,SUP_5,South,22,475,8,322,0,11.46,19.92,0,0,22.19
16-05-2024,SKU_1,WH_2,SUP_5,North,34,441,8,322,0,11.46,19.92,0,0,34.63
17-05-2024,SKU_1,WH_2,SUP_5,North,26,415,8,322,0,11.46,19.92,0,0,23.51
18-05-2024,SKU_1,WH_2,SUP_5,North,28,387,8,322,0,11.46,19.92,0,0,25.35
19-05-2024,SKU_1,WH_2,SUP_5,North,14,373,8,322,0,11.46,19.92,0,0,10.97
20-05-2024,SKU_1,WH_2,SUP_5,South,31,342,8,322,0,11.46,19.92,0,0,28.93
21-05-2024,SKU_1,WH_2,SUP_5,East,23,319,8,322,0,11.46,19.92,0,0,22.82
22-05-2024,SKU_1,WH_2,SUP_5,East,30,642,8,322,353,11.46,19.92,0,0,28.91
23-05-2024,SKU_1,WH_2,SUP_5,West,27,615,8,322,0,11.46,19.92,0,0,24.49
24-05-2024,SKU_1,WH_2,SUP_5,South,24,591,8,322,0,11.46,19.92,0,0,19.31
25-05-2024,SKU_1,WH_2,SUP_5,West,35,556,8,322,0,11.46,19.92,0,0,41.06
26-05-2024,SKU_1,WH_2,SUP_5,West,26,530,8,322,0,11.46,19.92,0,0,28.64
27-05-2024,SKU_1,WH_2,SUP_5,East,21,509,8,322,0,11.46,19.92,0,0,14.61
28-05-2024,SKU_1,WH_2,SUP_5,West,26,483,8,322,0,11.46,19.92,0,0,21.69
29-05-2024,SKU_1,WH_2,SUP_5,West,21,462,8,322,0,11.46,19.92,0,0,23.8
30-05-2024,SKU_1,WH_2,SUP_5,West,28,434,8,322,0,11.46,19.92,0,0,27.42
31-05-2024,SKU_1,WH_2,SUP_5,South,35,399,8,322,0,11.46,19.92,0,0,29.51
01-06-2024,SKU_1,WH_2,SUP_5,West,23,376,8,322,0,11.46,19.92,0,0,21.79
02-06-2024,SKU_1,WH_2,SUP_5,North,28,348,8,322,0,11.46,19.92,0,0,29.7
03-06-2024,SKU_1,WH_2,SUP_5,West,20,328,8,322,0,11.46,19.92,0,0,20.61
04-06-2024,SKU_1,WH_2,SUP_5,North,20,308,8,322,0,11.46,19.92,0,0,23.43
05-06-2024,SKU_1,WH_2,SUP_5,South,18,591,8,322,301,11.46,19.92,0,0,19.28
06-06-2024,SKU_1,WH_2,SUP_5,North,30,561,8,322,0,11.46,19.92,0,0,37.77
07-06-2024,SKU_1,WH_2,SUP_5,East,21,540,8,322,0,11.46,19.92,0,0,17.23
08-06-2024,SKU_1,WH_2,SUP_5,South,25,515,8,322,0,11.46,19.92,0,0,25.91
09-06-2024,SKU_1,WH_2,SUP_5,North,25,490,8,322,0,11.46,19.92,0,0,27.2
10-06-2024,SKU_1,WH_2,SUP_5,West,29,461,8,322,0,11.46,19.92,0,0,28.93
11-06-2024,SKU_1,WH_2,SUP_5,South,21,440,8,322,0,11.46,19.92,0,0,20.09
12-06-2024,SKU_1,WH_2,SUP_5,North,20,420,8,322,0,11.46,19.92,0,0,18.77
13-06-2024,SKU_1,WH_2,SUP_5,East,25,395,8,322,0,11.46,19.92,0,0,21.36
14-06-2024,SKU_1,WH_2,SUP_5,East,27,368,8,322,0,11.46,19.92,0,0,25.71
